id,ms_sub_class,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition1,condition2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod_add,roof_style,roof_matl,exterior1st,exterior2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmt_fin_type1,bsmt_fin_sf1,bsmt_fin_type2,bsmt_fin_sf2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abv_gr,kitchen_abv_gr,kitchen_qual,tot_rms_abv_grd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3_ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,sale_condition,sale_price
1242,20,rl,83.0,9849,pave,,reg,lvl,all_pub,inside,gtl,somerst,norm,norm,1_fam,1_story,7,6,2007,2007,hip,comp_shg,vinyl_sd,vinyl_sd,stone,0.0,gd,ta,p_conc,gd,ta,av,unf,0,unf,0,1689,1689,gas_a,ex,y,s_brkr,1689,0,0,1689,0,0,2,0,3,1,gd,7,typ,0,,attchd,2007.0,r_fn,3,954,ta,ta,y,0,56,0,0,0,0,,,,0,6,2007,new,partial,248328
1243,85,rl,85.0,10625,pave,,reg,lvl,all_pub,inside,gtl,nw_ames,norm,norm,1_fam,s_foyer,7,6,1974,1974,gable,comp_shg,plywood,plywood,brk_face,81.0,ta,ta,c_block,gd,ta,gd,glq,885,lw_q,168,0,1053,gas_a,ta,y,s_brkr,1173,0,0,1173,1,0,2,0,3,1,gd,6,typ,2,ta,attchd,1974.0,r_fn,2,528,ta,ta,y,0,120,0,0,0,0,,mn_prv,,0,1,2010,wd,family,170000
1244,20,rl,107.0,13891,pave,,reg,lvl,all_pub,inside,gtl,nridg_ht,norm,norm,1_fam,1_story,10,5,2006,2006,gable,comp_shg,vinyl_sd,vinyl_sd,,,ex,ta,p_conc,ex,gd,gd,glq,1386,unf,0,690,2076,gas_a,ex,y,s_brkr,2076,0,0,2076,1,0,2,1,2,1,ex,7,typ,1,gd,attchd,2006.0,fin,3,850,ta,ta,y,216,229,0,0,0,0,,,,0,9,2006,new,partial,465000
1245,70,rl,,11435,pave,,ir1,hls,all_pub,corner,mod,crawfor,norm,norm,1_fam,2_story,8,7,1929,1950,gable,comp_shg,brk_face,stucco,,0.0,ta,ta,p_conc,gd,ta,no,unf,0,unf,0,792,792,gas_a,fa,y,s_brkr,792,725,0,1517,0,0,1,0,3,1,gd,7,typ,2,gd,detchd,1931.0,unf,2,400,ta,ta,y,0,0,0,0,0,0,,,,0,6,2006,wd,normal,230000
1246,80,rl,78.0,12090,pave,,reg,lvl,all_pub,inside,gtl,nw_ames,norm,norm,1_fam,s_lvl,6,7,1984,2003,hip,comp_shg,vinyl_sd,vinyl_sd,brk_face,74.0,ta,ta,c_block,gd,ta,no,unf,0,unf,0,585,585,gas_a,ex,y,s_brkr,1140,728,0,1868,0,0,3,1,3,1,ta,7,typ,1,ta,built_in,1984.0,fin,2,477,ta,ta,y,268,112,0,0,147,0,,,,0,1,2007,wd,abnorml,178000
1247,60,fv,65.0,8125,pave,,reg,lvl,all_pub,inside,gtl,somerst,norm,norm,1_fam,2_story,7,5,2005,2006,gable,comp_shg,vinyl_sd,vinyl_sd,,0.0,gd,ta,p_conc,gd,ta,no,unf,0,unf,0,756,756,gas_a,ex,y,s_brkr,756,797,0,1553,0,0,2,1,3,1,gd,6,typ,0,,attchd,2005.0,r_fn,2,615,ta,ta,y,0,45,0,0,0,0,,,,0,3,2006,new,partial,186500
1248,80,rl,,12328,pave,,ir1,lvl,all_pub,inside,gtl,mitchel,norm,norm,1_fam,s_lvl,6,5,1976,1976,gable,comp_shg,hd_board,hd_board,brk_face,335.0,ta,ta,c_block,ta,ta,av,glq,539,unf,0,473,1012,gas_a,ta,y,s_brkr,1034,0,0,1034,1,0,1,0,3,1,ta,6,typ,0,,attchd,1976.0,unf,3,888,ta,ta,y,0,0,0,0,0,0,,,,0,5,2010,wd,normal,169900
1249,75,rm,60.0,9600,pave,grvl,reg,lvl,all_pub,inside,gtl,old_town,norm,norm,1_fam,2.5_unf,6,5,1917,1950,gable,comp_shg,asb_shng,asb_shng,,0.0,ta,ta,brk_til,gd,ta,no,rec,319,unf,0,416,735,oth_w,fa,n,s_brkr,1134,924,0,2058,0,0,1,1,3,1,ta,8,typ,1,gd,detchd,1950.0,unf,2,396,fa,fa,p,0,0,259,0,0,0,,,,0,4,2008,wd,normal,129500
1250,20,rl,60.0,7200,pave,,reg,lvl,all_pub,inside,gtl,n_ames,norm,norm,1_fam,1_story,5,7,1950,1950,gable,comp_shg,metal_sd,metal_sd,,0.0,ta,ta,c_block,ta,ta,no,blq,534,rec,96,246,876,gas_a,ta,y,s_brkr,988,0,0,988,0,0,1,0,3,1,ta,6,typ,0,,attchd,1950.0,unf,1,276,ta,ta,y,0,80,0,0,0,0,,,,0,5,2007,wd,normal,119000
1251,20,rl,93.0,11160,pave,,reg,lvl,all_pub,corner,gtl,n_ames,norm,norm,1_fam,1_story,7,5,1968,1968,hip,comp_shg,brk_face,brk_face,,0.0,gd,ta,c_block,ta,ta,no,alq,1065,unf,0,1045,2110,gas_a,ex,y,s_brkr,2110,0,0,2110,1,0,2,1,3,1,ex,8,typ,2,ta,attchd,1968.0,fin,2,522,ta,ta,y,0,0,0,0,0,0,,,,0,4,2010,wd,normal,244000
1252,120,rl,,3136,pave,,ir1,lvl,all_pub,corner,gtl,nridg_ht,norm,norm,twnhs_e,1_story,7,5,2003,2003,gable,comp_shg,vinyl_sd,wd_shng,stone,163.0,gd,ta,p_conc,gd,ta,no,unf,0,unf,0,1405,1405,gas_a,ex,y,s_brkr,1405,0,0,1405,0,0,2,0,2,1,gd,6,typ,1,gd,attchd,2003.0,r_fn,2,478,ta,ta,y,148,36,0,0,0,0,,,,0,3,2006,wd,normal,171750
1253,20,rl,62.0,9858,pave,,reg,lvl,all_pub,inside,gtl,mitchel,norm,norm,1_fam,1_story,5,6,1968,1968,gable,comp_shg,hd_board,hd_board,,0.0,ta,ta,c_block,ta,ta,no,blq,510,unf,0,354,864,gas_a,ta,y,s_brkr,874,0,0,874,1,0,1,0,3,1,ta,5,typ,0,,attchd,1968.0,r_fn,1,288,ta,ta,y,33,0,0,0,0,0,,gd_wo,shed,600,11,2009,wd,normal,130000
1254,60,rl,,17542,pave,,ir1,lvl,all_pub,inside,gtl,veenker,norm,norm,1_fam,2_story,7,7,1974,2003,gable,comp_shg,wd_sdng,wd_sdng,,0.0,gd,ta,c_block,ta,ta,gd,lw_q,125,alq,1031,36,1192,gas_a,ta,y,s_brkr,1516,651,0,2167,1,0,2,1,3,1,gd,9,typ,2,gd,attchd,1974.0,r_fn,2,518,ta,ta,y,220,47,0,0,0,0,,mn_prv,,0,7,2007,wd,normal,294000
1255,60,rl,60.0,6931,pave,,reg,lvl,all_pub,inside,gtl,edwards,norm,norm,1_fam,2_story,7,5,2003,2004,gable,comp_shg,vinyl_sd,vinyl_sd,stone,92.0,gd,ta,p_conc,gd,ta,no,unf,0,unf,0,746,746,gas_a,ex,y,s_brkr,760,896,0,1656,0,0,2,1,3,1,gd,7,typ,1,gd,built_in,2003.0,fin,2,397,ta,ta,y,178,128,0,0,0,0,,,,0,7,2008,wd,normal,165400
1256,50,rm,52.0,6240,pave,,reg,lvl,all_pub,inside,gtl,brk_side,norm,norm,1_fam,1.5_fin,6,6,1931,1950,gable,comp_shg,wd_sdng,wd_sdng,,0.0,ta,ta,brk_til,ta,fa,no,lw_q,425,unf,0,459,884,gas_a,ta,y,fuse_a,959,408,0,1367,0,0,1,0,3,1,ta,6,typ,1,gd,detchd,1978.0,unf,1,560,ta,ta,y,0,0,0,0,120,0,,,,0,11,2007,wd,normal,127500
1257,20,rl,91.0,14303,pave,,ir1,lvl,all_pub,corner,gtl,no_ridge,norm,norm,1_fam,1_story,8,5,1994,1994,hip,comp_shg,hd_board,hd_board,brk_face,554.0,gd,ta,p_conc,gd,ta,gd,glq,1314,unf,0,672,1986,gas_a,ex,y,s_brkr,1987,0,0,1987,1,0,2,0,2,1,gd,7,typ,1,ta,attchd,1994.0,fin,2,691,ta,ta,y,262,36,0,0,0,0,,,,0,8,2008,wd,normal,301500
1258,30,rl,56.0,4060,pave,,reg,lvl,all_pub,corner,gtl,edwards,feedr,norm,1_fam,1_story,5,8,1922,1950,gable,comp_shg,wd_sdng,wd_sdng,,0.0,ta,ta,p_conc,fa,ta,no,unf,0,unf,0,864,864,gas_a,ex,y,s_brkr,864,0,0,864,0,0,1,0,2,1,ta,4,typ,0,,,,,0,0,,,y,0,96,0,0,0,0,,,,0,7,2009,wd,normal,99900
1259,80,rl,59.0,9587,pave,,ir1,lvl,all_pub,inside,gtl,gilbert,norm,norm,1_fam,s_lvl,7,5,2005,2005,gable,comp_shg,vinyl_sd,vinyl_sd,stone,182.0,gd,ta,p_conc,gd,ta,gd,glq,655,unf,0,201,856,gas_a,ex,y,s_brkr,1166,0,0,1166,1,0,2,0,2,1,gd,5,typ,0,,attchd,2005.0,fin,2,400,ta,ta,y,212,0,0,0,0,0,,,,0,7,2008,wd,normal,190000
1260,20,rl,65.0,9750,pave,,reg,lvl,all_pub,fr2,gtl,n_ames,norm,norm,1_fam,1_story,6,8,1969,1969,gable,comp_shg,hd_board,hd_board,,0.0,ta,ta,c_block,gd,ta,no,alq,602,lw_q,438,14,1054,gas_a,gd,y,s_brkr,1054,0,0,1054,1,0,1,1,3,1,ta,6,typ,0,,attchd,1969.0,unf,2,460,ta,ta,y,180,0,0,0,80,0,,,,0,7,2008,wd,normal,151000
1261,60,rl,,24682,pave,,ir3,lvl,all_pub,cul_d_sac,gtl,gilbert,rr_an,norm,1_fam,2_story,6,5,1999,1999,gable,comp_shg,vinyl_sd,vinyl_sd,,0.0,ta,ta,p_conc,gd,ta,no,unf,0,unf,0,841,841,gas_a,ex,y,s_brkr,892,783,0,1675,0,0,2,1,3,1,ta,7,typ,1,ta,built_in,1999.0,fin,2,502,ta,ta,y,0,103,0,0,0,0,,,,0,6,2009,wd,normal,181000
1262,20,rl,80.0,9600,pave,,reg,lvl,all_pub,inside,gtl,n_ames,norm,norm,1_fam,1_story,5,6,1956,1956,hip,comp_shg,metal_sd,metal_sd,,0.0,ta,ta,c_block,ta,ta,no,rec,504,unf,0,546,1050,gas_a,gd,y,s_brkr,1050,0,0,1050,0,0,1,0,2,1,ta,5,typ,0,,attchd,1956.0,unf,1,338,ta,ta,y,0,0,0,0,0,0,,,,0,6,2009,wd,normal,128900
1263,50,rl,,11250,pave,,reg,lvl,all_pub,inside,gtl,clear_cr,norm,norm,1_fam,1.5_fin,4,5,1957,1989,gable,comp_shg,wd_sdng,wd_sdng,,0.0,ta,ta,c_block,ta,ta,av,unf,0,unf,0,1104,1104,gas_a,ex,y,fuse_a,1104,684,0,1788,1,0,1,0,5,1,ta,8,min2,2,ta,attchd,1957.0,unf,1,304,ta,ta,y,120,0,0,0,0,0,,,,0,11,2009,wd,normal,161500
1264,70,rl,60.0,13515,pave,pave,reg,lvl,all_pub,inside,gtl,brk_side,norm,norm,1_fam,2_story,6,6,1919,1950,gambrel,comp_shg,wd_sdng,wd_sdng,,0.0,ta,ta,p_conc,ta,ta,no,unf,0,unf,0,764,764,gas_a,ex,y,fuse_a,1060,764,0,1824,0,0,1,0,3,1,ta,8,typ,1,gd,detchd,1940.0,unf,2,520,ta,ta,n,0,0,126,0,0,0,,gd_prv,,0,7,2007,wd,normal,180500
1265,120,rh,34.0,4060,pave,,reg,lvl,all_pub,inside,gtl,n_ames,norm,norm,twnhs_e,1_story,6,5,1998,1999,gable,comp_shg,metal_sd,metal_sd,,0.0,gd,ta,p_conc,gd,ta,no,glq,266,unf,0,1139,1405,gas_a,ex,y,s_brkr,1337,0,0,1337,1,0,2,0,2,1,gd,5,typ,0,,attchd,1998.0,fin,2,511,ta,ta,y,144,68,0,0,0,0,,,,0,8,2008,cod,abnorml,181000
1266,160,fv,35.0,3735,pave,,reg,lvl,all_pub,fr3,gtl,somerst,norm,norm,twnhs_e,2_story,7,5,1999,1999,hip,comp_shg,metal_sd,metal_sd,brk_face,218.0,gd,ta,p_conc,gd,ta,no,glq,450,unf,0,241,691,gas_a,ex,y,s_brkr,713,739,0,1452,1,0,2,1,3,1,gd,6,typ,0,,detchd,1999.0,unf,2,506,ta,ta,y,0,34,0,0,0,0,,,,0,3,2006,wd,normal,183900
1267,190,rm,60.0,10120,pave,,ir1,bnk,all_pub,inside,gtl,old_town,feedr,norm,2fm_con,2.5_unf,7,4,1910,1950,hip,comp_shg,wd_sdng,wd_sdng,,0.0,fa,ta,c_block,ta,ta,no,unf,0,unf,0,925,925,gas_a,ta,n,fuse_f,964,925,0,1889,0,0,1,1,4,2,ta,9,typ,1,gd,detchd,1960.0,unf,1,308,ta,ta,n,0,0,264,0,0,0,,mn_prv,,0,1,2007,wd,normal,122000
1268,20,rl,89.0,13214,pave,,ir1,hls,all_pub,inside,gtl,timber,norm,norm,1_fam,1_story,9,5,2008,2009,hip,comp_shg,stucco,cment_bd,,0.0,ex,ta,p_conc,ex,ta,gd,unf,0,unf,0,2002,2002,gas_a,ex,y,s_brkr,2018,0,0,2018,0,0,2,0,3,1,ex,10,typ,1,gd,attchd,2009.0,fin,3,746,ta,ta,y,144,76,0,0,0,0,,,,0,5,2010,wd,normal,378500
1269,50,rl,,14100,pave,,ir1,lvl,all_pub,inside,mod,crawfor,norm,norm,1_fam,1.5_fin,8,9,1935,1997,gable,comp_shg,stucco,stucco,brk_face,632.0,ta,gd,c_block,ta,ta,mn,rec,192,unf,0,536,728,gas_a,ex,y,s_brkr,1968,1479,0,3447,0,0,3,1,4,1,gd,11,typ,2,gd,built_in,1982.0,unf,3,1014,ta,ta,y,314,12,0,0,0,0,,gd_wo,,0,5,2008,wd,normal,381000
1270,50,rl,78.0,11344,pave,,reg,lvl,all_pub,inside,gtl,n_ames,feedr,norm,1_fam,1.5_fin,5,5,1958,1958,gable,comp_shg,metal_sd,metal_sd,brk_face,180.0,ta,ta,c_block,ta,ta,no,blq,460,unf,0,414,874,gas_w,ta,y,fuse_a,874,650,0,1524,0,0,1,1,3,1,ta,7,typ,0,,attchd,1958.0,unf,1,315,ta,ta,y,0,0,0,0,0,0,,gd_wo,,0,7,2007,wd,normal,144000
1271,40,rl,,23595,pave,,reg,low,all_pub,inside,sev,clear_cr,norm,norm,1_fam,1_story,7,6,1979,1979,shed,wd_shake,plywood,plywood,,0.0,gd,ta,p_conc,gd,ta,gd,glq,1258,unf,0,74,1332,gas_a,ta,y,s_brkr,1332,192,0,1524,2,0,0,1,0,1,gd,4,typ,1,ta,attchd,1979.0,fin,2,586,ta,ta,y,268,0,0,0,0,0,,,,0,4,2010,wd,normal,260000
1272,20,rl,,9156,pave,,ir1,lvl,all_pub,inside,gtl,nw_ames,pos_n,norm,1_fam,1_story,6,7,1968,1968,hip,comp_shg,brk_face,brk_face,,0.0,ta,ta,c_block,ta,ta,no,unf,0,unf,0,1489,1489,gas_a,gd,y,s_brkr,1489,0,0,1489,0,0,2,0,3,1,gd,7,typ,1,gd,attchd,1968.0,r_fn,2,462,ta,ta,y,0,0,0,0,0,0,,,,0,8,2009,wd,normal,185750
1273,20,rl,,13526,pave,,ir1,lvl,all_pub,cul_d_sac,gtl,sawyer,norm,norm,1_fam,1_story,5,6,1965,1965,hip,comp_shg,hd_board,plywood,brk_face,114.0,ta,ta,c_block,ta,ta,no,blq,560,lw_q,375,0,935,gas_a,ta,y,s_brkr,935,0,0,935,1,0,1,0,3,1,ta,5,typ,0,,attchd,1965.0,unf,1,288,ta,ta,y,180,0,0,0,0,0,,mn_prv,,0,11,2006,wd,normal,137000
1274,80,rl,124.0,11512,pave,,ir1,lvl,all_pub,corner,gtl,edwards,norm,norm,1_fam,s_lvl,6,7,1959,2006,gable,comp_shg,plywood,plywood,brk_face,84.0,ta,ta,c_block,ta,ta,av,alq,719,unf,0,300,1019,gas_a,gd,y,s_brkr,1357,0,0,1357,1,0,1,0,2,1,ex,5,typ,1,gd,basment,1959.0,r_fn,1,312,ta,ta,y,0,0,0,0,163,0,,gd_prv,,0,5,2008,wd,normal,177000
1275,50,rl,53.0,5362,pave,,reg,lvl,all_pub,corner,gtl,crawfor,norm,norm,1_fam,1.5_fin,5,6,1910,2003,gable,comp_shg,wd_sdng,wd_shng,,0.0,ta,ta,p_conc,ta,ta,no,unf,0,unf,0,661,661,gas_a,ex,y,s_brkr,661,589,0,1250,0,0,2,0,3,1,ta,8,typ,1,gd,detchd,1985.0,unf,2,552,ta,ta,y,242,0,81,0,0,0,,,,0,11,2007,wd,normal,139000
1276,90,rl,95.0,11345,pave,,reg,lvl,all_pub,corner,gtl,n_ames,feedr,norm,duplex,2_story,5,5,1948,1950,gable,roll,asb_shng,asb_shng,stone,567.0,ta,ta,c_block,ta,ta,no,rec,220,unf,0,708,928,gas_a,gd,y,fuse_a,928,992,0,1920,0,0,2,0,4,2,ta,10,typ,0,,detchd,1948.0,unf,2,400,ta,fa,y,0,0,0,0,0,0,,,,0,7,2007,wd,normal,137000
1277,60,rl,,12936,pave,,ir1,lvl,all_pub,cul_d_sac,gtl,nw_ames,norm,norm,1_fam,2_story,6,6,1972,1972,gable,comp_shg,hd_board,plywood,,0.0,ta,ta,c_block,ta,gd,no,blq,593,unf,0,130,723,gas_a,ta,y,s_brkr,735,660,0,1395,0,1,1,1,3,1,ta,6,typ,1,ta,attchd,1972.0,unf,2,497,ta,ta,y,294,116,0,0,0,0,,,,0,12,2009,wd,normal,162000
1278,80,rl,,17871,pave,,ir1,lvl,all_pub,cul_d_sac,gtl,nw_ames,norm,norm,1_fam,s_lvl,6,5,1967,1976,gable,comp_shg,hd_board,hd_board,brk_face,359.0,ta,ta,c_block,gd,ta,av,alq,528,unf,0,1152,1680,gas_a,fa,y,s_brkr,1724,0,0,1724,1,0,1,1,3,1,ta,7,typ,1,gd,attchd,1967.0,r_fn,2,480,ta,ta,y,0,0,0,0,0,0,,,,0,6,2009,wd,normal,197900
1279,60,rl,75.0,9473,pave,,reg,lvl,all_pub,inside,gtl,collg_cr,norm,norm,1_fam,2_story,8,5,2002,2002,gable,comp_shg,vinyl_sd,vinyl_sd,,,gd,ta,p_conc,gd,ta,no,glq,804,unf,0,324,1128,gas_a,ex,y,s_brkr,1128,903,0,2031,1,0,2,1,3,1,gd,7,typ,1,gd,attchd,2002.0,r_fn,2,577,ta,ta,y,0,211,0,0,0,0,,,,0,3,2008,wd,normal,237000
1280,50,c (all),60.0,7500,pave,,reg,lvl,all_pub,inside,gtl,idotrr,norm,norm,1_fam,1.5_fin,4,4,1920,1950,gable,comp_shg,metal_sd,metal_sd,,0.0,ta,gd,c_block,ta,ta,no,unf,0,unf,0,698,698,gas_a,ta,y,fuse_a,698,430,0,1128,0,0,1,0,2,1,ta,6,typ,0,,detchd,1980.0,r_fn,2,528,ta,ta,y,30,0,164,0,0,0,,,,0,4,2010,cod,abnorml,68400
1281,20,rl,67.0,9808,pave,,ir1,lvl,all_pub,inside,gtl,collg_cr,norm,norm,1_fam,1_story,7,5,2002,2002,gable,comp_shg,vinyl_sd,vinyl_sd,brk_face,110.0,gd,ta,p_conc,gd,ta,no,glq,788,unf,0,785,1573,gas_a,ex,y,s_brkr,1573,0,0,1573,1,0,2,0,3,1,gd,6,typ,0,,attchd,2002.0,r_fn,2,544,ta,ta,y,0,72,0,0,0,0,,,,0,3,2009,wd,normal,227000
1282,20,rl,50.0,8049,pave,,ir1,lvl,all_pub,cul_d_sac,gtl,timber,norm,norm,1_fam,1_story,7,5,1990,1990,hip,comp_shg,hd_board,hd_board,brk_face,54.0,ta,ta,c_block,gd,ta,no,alq,1053,unf,0,256,1309,gas_a,ta,y,s_brkr,1339,0,0,1339,1,0,2,0,2,1,ta,6,typ,1,ta,attchd,1990.0,fin,2,484,gd,gd,y,0,58,0,0,90,0,,,,0,7,2006,wd,normal,180000
1283,20,rl,61.0,8800,pave,,ir1,lvl,all_pub,inside,gtl,collg_cr,norm,norm,1_fam,1_story,5,7,1977,2008,gable,comp_shg,hd_board,hd_board,,0.0,ta,ta,c_block,gd,ta,mn,lw_q,532,rec,144,364,1040,gas_a,ta,y,s_brkr,1040,0,0,1040,0,0,2,0,3,1,gd,5,typ,0,,detchd,1977.0,unf,2,484,ta,ta,y,0,0,0,0,288,0,,,,0,9,2009,wd,normal,150500
1284,90,rl,94.0,9400,pave,,reg,low,all_pub,corner,gtl,mitchel,norm,norm,duplex,2_story,6,5,1971,1971,mansard,comp_shg,metal_sd,wd_shng,,0.0,ta,ta,c_block,ta,ta,av,unf,0,unf,0,912,912,gas_a,ta,y,s_brkr,912,912,0,1824,0,0,2,2,4,2,ta,8,typ,0,,,,,0,0,,,y,128,0,0,0,0,0,,,,0,4,2010,wd,normal,139000
1285,50,rl,50.0,9638,pave,,reg,lvl,all_pub,inside,gtl,swisu,feedr,norm,1_fam,1.5_fin,6,7,1919,1990,gable,comp_shg,wd_sdng,wd_shng,,0.0,ta,ta,p_conc,ta,ta,no,unf,0,unf,0,804,804,gas_a,ex,y,s_brkr,1699,748,0,2447,0,0,2,0,4,1,gd,10,min2,1,gd,detchd,1969.0,unf,1,336,ta,ta,y,272,0,42,0,116,0,,,,0,3,2010,wd,normal,169000
1286,50,rm,50.0,6000,pave,,reg,lvl,all_pub,inside,gtl,brk_side,norm,norm,1_fam,1.5_fin,6,6,1939,1950,gable,comp_shg,metal_sd,metal_sd,,0.0,ta,fa,c_block,ta,ta,no,unf,0,unf,0,780,780,gas_a,ex,y,fuse_f,825,587,0,1412,0,0,1,0,4,1,ta,6,typ,1,gd,detchd,1939.0,unf,1,280,ta,ta,y,45,0,0,0,0,0,,,,0,5,2009,wd,normal,132500
1287,20,rl,,9790,pave,,reg,lvl,all_pub,inside,gtl,nw_ames,feedr,norm,1_fam,1_story,6,5,1963,1963,hip,comp_shg,hd_board,hd_board,brk_face,451.0,ta,ta,c_block,ta,ta,no,alq,569,rec,81,678,1328,gas_a,ta,y,s_brkr,1328,0,0,1328,1,0,1,1,3,1,ta,6,typ,2,gd,attchd,1963.0,unf,2,528,ta,ta,y,0,26,0,0,0,0,,,,0,6,2010,wd,normal,143000
1288,20,rl,,36500,pave,,ir1,low,all_pub,inside,mod,clear_cr,norm,norm,1_fam,1_story,5,5,1964,1964,gable,comp_shg,wd_sdng,wd_sdng,brk_cmn,621.0,ta,gd,c_block,ta,ta,av,rec,812,unf,0,812,1624,gas_a,fa,y,s_brkr,1582,0,0,1582,0,1,2,0,4,1,ta,7,typ,0,,attchd,1964.0,unf,2,390,ta,ta,n,168,198,0,0,0,0,,,,0,6,2006,wd,normal,190000
1289,120,rl,40.0,5664,pave,,ir1,lvl,all_pub,inside,gtl,stone_br,norm,norm,twnhs_e,1_story,8,5,2000,2000,gable,comp_shg,cemnt_bd,cment_bd,,0.0,gd,ta,p_conc,gd,ta,no,glq,1158,unf,0,343,1501,gas_a,ex,y,s_brkr,1659,0,0,1659,1,0,2,0,2,1,ex,5,typ,1,ex,attchd,2000.0,fin,2,499,ta,ta,y,212,59,0,0,0,0,,,,0,10,2009,wd,normal,278000
1290,60,rl,86.0,11065,pave,,ir1,lvl,all_pub,inside,gtl,nridg_ht,norm,norm,1_fam,2_story,8,5,2006,2006,gable,comp_shg,vinyl_sd,vinyl_sd,stone,788.0,gd,ta,p_conc,gd,ta,mn,unf,0,unf,0,1085,1085,gas_a,ex,y,s_brkr,1120,850,0,1970,0,0,2,1,3,1,ex,8,typ,1,gd,built_in,2006.0,fin,3,753,ta,ta,y,177,74,0,0,0,0,,,,0,10,2006,new,partial,281000
1291,80,rl,,14112,pave,,ir1,lvl,all_pub,corner,gtl,n_ames,norm,norm,1_fam,s_lvl,5,7,1964,1964,hip,comp_shg,wd_sdng,hd_board,brk_face,86.0,ta,ta,p_conc,ta,ta,av,glq,1014,unf,0,138,1152,gas_a,ta,y,s_brkr,1152,0,0,1152,1,0,1,0,3,1,ta,6,typ,1,gd,attchd,1964.0,r_fn,2,484,ta,ta,y,227,0,0,0,0,0,,,,0,4,2010,wd,normal,180500
1292,160,rm,21.0,1680,pave,,reg,lvl,all_pub,inside,gtl,br_dale,norm,norm,twnhs,2_story,5,7,1972,1972,gable,comp_shg,cemnt_bd,cment_bd,brk_face,268.0,ta,ta,c_block,ta,ta,no,alq,231,unf,0,399,630,gas_a,ta,y,s_brkr,630,672,0,1302,0,0,2,1,3,1,ta,6,typ,0,,detchd,1972.0,unf,1,264,ta,ta,y,185,0,0,0,0,0,,,,0,2,2009,wd,normal,119500
1293,70,rm,60.0,6600,pave,,reg,lvl,all_pub,corner,gtl,old_town,norm,norm,1_fam,2_story,5,4,1892,1965,gable,comp_shg,wd_sdng,wd_sdng,,0.0,ta,ta,stone,ta,ta,no,unf,0,unf,0,994,994,gas_a,ta,n,s_brkr,1378,994,0,2372,0,0,2,0,4,2,ta,11,min2,0,,attchd,1985.0,r_fn,1,432,ta,ta,y,0,287,0,0,0,0,,,,0,12,2009,wd,normal,107500
1294,60,rl,78.0,10140,pave,,reg,lvl,all_pub,inside,gtl,nw_ames,norm,norm,1_fam,2_story,7,5,1976,1976,gable,comp_shg,hd_board,hd_board,,0.0,ta,ta,p_conc,gd,ta,no,glq,194,unf,0,638,832,gas_a,ta,y,s_brkr,832,832,0,1664,0,0,2,1,4,1,ta,8,typ,1,ta,attchd,1976.0,r_fn,2,528,ta,ta,y,0,28,0,0,259,0,,gd_wo,,0,3,2006,wd,normal,162900
1295,20,rl,60.0,8172,pave,,reg,lvl,all_pub,inside,gtl,edwards,norm,norm,1_fam,1_story,5,7,1955,1990,hip,comp_shg,wd_shng,plywood,,0.0,ta,ta,c_block,ta,ta,no,rec,167,unf,0,697,864,gas_a,ta,y,s_brkr,864,0,0,864,1,0,1,0,2,1,ta,5,typ,0,,detchd,1957.0,unf,2,572,ta,ta,n,0,0,0,0,0,0,,,,0,4,2006,wd,normal,115000
1296,20,rl,70.0,8400,pave,,reg,lvl,all_pub,inside,gtl,n_ames,feedr,norm,1_fam,1_story,5,5,1968,1968,hip,comp_shg,hd_board,hd_board,brk_face,168.0,ta,ta,c_block,ta,ta,av,blq,1016,unf,0,36,1052,gas_a,gd,y,s_brkr,1052,0,0,1052,1,0,1,1,3,1,ta,5,typ,0,,attchd,1968.0,r_fn,1,288,ta,ta,y,356,0,0,0,0,0,,gd_wo,,0,11,2006,wd,normal,138500
1297,20,rl,80.0,8700,pave,,reg,lvl,all_pub,inside,gtl,n_ames,norm,norm,1_fam,1_story,5,6,1963,1963,hip,comp_shg,metal_sd,metal_sd,brk_face,148.0,ta,gd,c_block,ta,ta,mn,alq,776,unf,0,344,1120,gas_a,gd,y,s_brkr,1128,0,0,1128,1,0,2,0,3,1,ta,6,typ,0,,attchd,1963.0,r_fn,2,525,ta,ta,y,192,20,123,0,0,0,,mn_prv,,0,12,2008,wd,normal,155000
